410 1 70.5950892257 36.8491062636 10.7290033220
411 1 52.2937670474 29.7477158916 43.5337599239
412 1 34.4055859818 42.9846214618 3.7180442176
413 1 10.8603245792 33.7902070445 56.0004187833
414 1 45.5159550059 52.9659317738 19.9675544200
415 2 24.5296884174 31.4247354807 69.9191606767
416 1 23.2167153558 52.0463143154 2.6513048717
417 1 25.1044193291 69.3391682483 37.2644860833
418 1 48.8769964600 21.2254758217 59.7222302696
419 1 70.8651152462 32.4242775176 19.5288003058
420 1 40.2658828887 61.6309638739 3.8442563349
421 1 11.9006106041 3.1462607933 0.3969389266
422 1 27.9740192712 72.1551928241 12.4519701420
423 1 50.8900673019 40.8795147512 21.6746446817
424 1 6.9956730213 0.8602173550 34.2528616785
425 1 70.8421542414 42.7052750669 22.0150253960
426 1 41.7694747315 48.7062489727 45.3968776531
427 1 35.8922452635 1.0812274354 14.0537821965
428 1 65.8524025507 33.2740534864 19.8743743066
429 1 44.1663566800 40.6609661753 69.8932910546
430 1 70.4580359203 43.7659264995 12.6164251784
431 1 19.2667296644 2.3383056128 32.3695414293
432 1 9.1483195646 47.8733504937 0.1935725167
433 1 23.5117139837 28.1721182954 22.3597054126
434 1 22.6066869156 19.8081428778 67.4296567686
435 1 27.6317147023 27.4997188488 41.9517170012
436 1 10.7790506248 73.3838452994 29.1734186667
437 1 56.9112697468 9.3452641364 6.8845977019
438 1 19.8525990700 48.9064120126 23.9434056674
439 1 0.6590216068 13.8662625988 14.3579604446
440 1 19.3841883752 19.0251739858 59.6120658869
441 1 65.1789062874 47.5872366377 47.3535455540
442 1 12.0685086041 39.9653505838 28.0278878281
443 1 54.2709426497 65.2526706318 15.7054076957
444 1 19.0030751043 45.2832484681 35.7644289183
445 1 27.7549443673 18.2864454730 23.1444968394
446 2 64.1072695786 60.1231524498 33.7842602133
447 1 64.2718758601 65.5682065289 58.2568024689
448 1 9.9281735457 42.8629985528 5.3433015452
449 1 48.9216912895 32.4388713518 22.0974412242
450 1 34.4155963378 71.5598680392 51.8696940042
451 1 2.2307486183 69.8999958956 64.6724159953
452 1 8.8927982849 35.4479230992 1.6905742949
453 1 63.2785006341 9.8174968871 37.0310082322
454 1 19.3029522364 6.7823713414 13.3284076556
455 1 21.9420519898 62.1541032831 42.2990362113
456 1 42.8627733912 23.2170815556 68.8355449114
457 1 28.6668986499 9.6903331521 59.7737361784
458 2 66.8938662807 35.7565666162 3.0138440616
459 1 62.7689807284 36.0939374849 24.5816204002
460 1 15.5127164486 34.3823240301 68.2142880639
461 1 66.1886031726 32.0239094805 72.9185881630
462 2 64.2954198000 39.5256367592 50.3468607832
463 1 0.0704719137 15.5375055516 11.2635492963
464 1 43.0836376462 60.4966229838 57.9278239149
465 1 38.2026443353 63.5607121284 46.4394440425
466 1 69.5707387546 7.5753009722 1.7889423379
467 1 15.5946100655 73.1771197775 5.4003275404
468 1 44.0071188411 62.1470793962 12.4360516578
469 1 34.6601225332 43.2421589579 44.0897882498
470 1 66.5495682995 15.6232967391 65.4776435917
471 1 42.1753141043 43.6106630430 71.4938560135
472 1 59.6561611346 3.5828201681 45.7865815389
473 1 73.7064470551 65.2193072678 39.4456060913
474 1 3.4031202827 52.5938872211 53.8672235799
475 1 7.1722346379 7.8603195403 4.6705314739
476 2 27.6977849885 14.7743314440 28.7293941594
477 1 7.4965948901 5.3273265687 24.5435398866
478 1 14.9982417335 61.6385022381 5.2368066954
479 2 15.9230157422 67.0863328244 53.8950921822
480 2 7.0830255985 30.9958308061 26.7841260147
481 2 62.0972624524 66.5984714316 63.4551075611
482 1 9.7164019056 3.4888471215 37.0756602860
483 1 48.6799602002 14.6966268203 13.7404976087
484 2 42.9691873214 18.2510751910 12.3212126760
485 1 44.6800372635 19.6113889976 62.4467098033
486 2 64.5239772145 42.5668373663 24.6816687418
487 1 11.2250342195 47.1762085303 21.6825605550
488 2 60.6701734230 10.5570147377 45.4836356156
489 1 13.0493680349 11.4034136205 70.3950568077
490 1 64.6272833965 28.9559593040 35.5812646034
491 1 14.7308995627 60.3203722416 11.2118424102
492 2 21.9748717438 35.6828584132 17.9135046860
493 1 48.9272943504 33.6617747435 13.2254618871
494 1 17.2251406602 1.3316356381 22.5708043917
495 1 31.6445734840 2.6599280097 49.6764911076
496 1 51.5644308556 37.9811329771 24.5085990364
497 1 41.8067093600 20.5014774801 39.5933185746
498 2 14.3415705174 18.1622291984 1.3882500545
499 1 31.6029820890 13.2614047504 60.1027857848
500 2 29.9768683780 34.5119050776 27.4832514491
501 2 47.5629246426 49.4792520929 50.1492125749
502 1 67.2525213922 5.5992551323 16.7092216058
503 2 64.2099363974 56.8145088110 2.7635470508
504 1 31.1490882360 29.7311806923 5.5298392297
505 1 9.7500661833 21.5271591658 12.2753994541
506 2 64.0563578203 26.6327967255 20.1695882348
507 2 9.3798690076 55.3823884538 29.6683313559
508 1 64.5795632442 61.7019481313 54.4938532482
509 1 62.7997977514 46.7434346115 2.7523574525
510 1 69.0586643092 38.6963599085 27.9226228664
511 1 34.8658704329 36.9040735730 22.0285008869
512 1 15.7412977736 35.3377022587 3.7016737784
513 1 33.4914386594 8.6470789862 59.8192145448
514 1 28.6452228801 20.6372258184 9.1380697149
515 1 4.1540254701 20.1834250282 25.6787539267
516 1 70.4466806516 53.6558967617 7.7396245887
517 2 29.3994918415 0.2717939750 54.6810524588
518 1 70.1432520278 31.1693550461 7.4090643706
519 1 16.9275204926 47.1756587911 67.1400249563
520 2 41.0086799264 27.7557696408 61.8072367323
521 2 52.1752594522 0.5511662154 43.8190608471
522 1 55.3114658000 0.7009061869 12.3904078110
523 1 55.2632606374 63.2522036095 66.5936704956
524 1 25.9958681482 12.7194947345 65.4064496708
525 2 57.8707240791 28.8266701732 6.7169022804
526 2 7.2259515850 62.4599822565 56.7894722686
527 1 68.8394716733 50.8472945440 16.1591059808
528 2 2.8416223474 7.1774672291 13.7566485777
529 2 46.1716954208 57.5089850075 64.2856493651
530 1 2.4225828362 10.4544939553 51.9162122235
531 1 27.5924122333 15.4223862011 31.2999226520
532 1 48.2480700451 66.7680111908 15.7413216930
533 1 20.3303019363 51.2103503523 4.7871225504
534 1 62.0192454103 50.9911486581 35.8837135393
535 1 49.1256046529 3.0028274910 4.6028149069
536 1 52.7970388331 43.7869859937 34.9453483453
537 1 35.1501004312 73.3616190471 71.6847850738
538 1 36.4909424444 72.9108386767 48.7668415311
539 1 7.1631890482 25.2569168323 42.0697663068
540 1 35.8652412757 51.2371481761 45.6897819088
541 1 58.0004001539 45.8334706510 15.4184574767
542 1 51.7361701630 30.1344058087 50.8288867498
543 1 51.1572480906 37.2859193072 37.5013998323
544 1 38.8884553989 69.5928015555 54.3776588529
545 1 27.7585301602 42.8616714479 39.3182137673
546 1 43.7822955910 33.5885009333 36.0849746244
547 2 27.4878462885 29.6915565920 35.9191337516
548 2 43.1139848402 36.7265535013 12.9499843336
549 1 61.3712816469 24.3093116662 51.6964649481
550 2 30.7323134620 25.4920109490 10.7288038948
551 1 72.7454247528 19.5068638897 3.5009279414
552 1 26.0380887285 34.9621277481 24.3762434814
553 1 12.0739296706 47.6139596164 33.2045960949
554 1 70.8101279396 46.2969837944 52.5332048878
